# Prioritization file for occultation-standard
# Version: 1.0.1
# Updated by: Joe P. Renaud
# Updated on: 2026-05-08 17:00:15
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
3236,G2362814449021172096,0.538031,600.0,0.0,600.0
3237,G3079656860229282944,0.537919,600.0,0.0,600.0
3238,G5037189326091488128,0.537808,600.0,0.0,600.0
3239,G5502853631695223680,0.537696,600.0,0.0,600.0
3240,G5412458554538542336,0.537584,600.0,0.0,600.0
3241,G5378348886336117888,0.537472,600.0,0.0,600.0
3242,G1254340805046026752,0.53736,600.0,0.0,600.0
3243,G3554727281648715648,0.537248,600.0,0.0,600.0
3244,G6661519874103229184,0.537136,600.0,0.0,600.0
3245,G239534453564373376,0.537025,600.0,0.0,600.0
3246,G4562476726988881280,0.536913,600.0,0.0,600.0
3247,G3628096455619531008,0.536801,600.0,0.0,600.0
3248,G2821143839539358720,0.536689,600.0,0.0,600.0
3249,G6271133705110442752,0.536577,600.0,0.0,600.0
3250,G6150679629306213760,0.536465,600.0,0.0,600.0
3251,G86853103537656448,0.536353,600.0,0.0,600.0
3252,G3180970294020326400,0.536242,600.0,0.0,600.0
3253,G1087659648342866048,0.53613,600.0,0.0,600.0
3254,G422029641202348160,0.536018,600.0,0.0,600.0
3255,G4726917074697569280,0.535906,600.0,0.0,600.0
3256,G3792361637383355776,0.535794,600.0,0.0,600.0
3257,G1124832079190143616,0.535682,600.0,0.0,600.0
3258,G4518139710894911488,0.53557,600.0,0.0,600.0
3259,G3842637837355847808,0.535459,600.0,0.0,600.0
3260,G6136711948985614592,0.535347,600.0,0.0,600.0
3261,G4168667361693180928,0.535235,600.0,0.0,600.0
3262,G2552761611069384704,0.535123,600.0,0.0,600.0
3263,G1473894413617422464,0.535011,600.0,0.0,600.0
3264,G4943659713072726016,0.534899,600.0,0.0,600.0
3265,G4422562390588583808,0.534787,600.0,0.0,600.0
3266,G4066553380402561536,0.534676,600.0,0.0,600.0
3267,G5171490032859186432,0.534564,600.0,0.0,600.0
3268,G3898778901070021504,0.534452,600.0,0.0,600.0
3269,G4847069815596105984,0.53434,600.0,0.0,600.0
3270,G1635993488753781376,0.534228,600.0,0.0,600.0
3271,G1536951985289303936,0.534116,600.0,0.0,600.0
3272,G6557414986447457664,0.534004,600.0,0.0,600.0
3273,G1127629442929254272,0.533893,600.0,0.0,600.0
3274,G3743939901210453376,0.533781,600.0,0.0,600.0
3275,G183648918926567424,0.533669,600.0,0.0,600.0
3276,G962950535557896576,0.533557,600.0,0.0,600.0
3277,G573235820277491200,0.533445,600.0,0.0,600.0
3278,G637212278727181568,0.533333,600.0,0.0,600.0
3279,G997576527536730496,0.533221,600.0,0.0,600.0
3280,G1706820213885293056,0.53311,600.0,0.0,600.0
3281,G2412278590936219392,0.532998,600.0,0.0,600.0
3282,G6001999165895108352,0.532886,600.0,0.0,600.0
3283,G2747848234063552000,0.532774,600.0,0.0,600.0
3284,G100478530802503552,0.532662,600.0,0.0,600.0
3285,G3681194620904148480,0.53255,600.0,0.0,600.0
3286,G3885999208700598784,0.532438,600.0,0.0,600.0
3287,G1042601215160176896,0.532327,600.0,0.0,600.0
3288,G6638016752204796544,0.532215,600.0,0.0,600.0
3289,G3180505922155539584,0.532103,600.0,0.0,600.0
3290,G4583743515254820736,0.531991,600.0,0.0,600.0
3291,G383735747143765504,0.531879,600.0,0.0,600.0
3292,G4194453314544268416,0.531767,600.0,0.0,600.0
3293,G3353053347055463552,0.531655,600.0,0.0,600.0
3294,G1954118280401727488,0.531544,600.0,0.0,600.0
3295,G5358901411869766528,0.531432,600.0,0.0,600.0
3296,G3257937276195158528,0.53132,600.0,0.0,600.0
3297,G5716666346465180928,0.531208,600.0,0.0,600.0
3298,G1092300656861202048,0.531096,600.0,0.0,600.0
3299,G938837283487174784,0.530984,600.0,0.0,600.0
3300,G5426162214625373568,0.530872,600.0,0.0,600.0
3301,G5684921452899318528,0.530761,600.0,0.0,600.0
3302,G4121936777524734592,0.530649,600.0,0.0,600.0
3303,G5097273925698828416,0.530537,600.0,0.0,600.0
3304,G1359457415196694272,0.530425,600.0,0.0,600.0
3305,G6640766974381413888,0.530313,600.0,0.0,600.0
3306,G3349658501827676672,0.530201,600.0,0.0,600.0
3307,G2408235755400342656,0.530089,600.0,0.0,600.0
3308,G431520453766506496,0.529978,600.0,0.0,600.0
3309,G5345980913303807232,0.529866,600.0,0.0,600.0
3310,G5400689794381530752,0.529754,600.0,0.0,600.0
3311,G3916703551942877184,0.529642,600.0,0.0,600.0
3312,G5791800683273638784,0.52953,600.0,0.0,600.0
3313,G6830457499247273600,0.529418,600.0,0.0,600.0
3314,G5022633853723806464,0.529306,600.0,0.0,600.0
3315,G262216446435606016,0.529195,600.0,0.0,600.0
3316,G4640236835004370944,0.529083,600.0,0.0,600.0
3317,G364887265984156416,0.528971,600.0,0.0,600.0
3318,G6475837928111683584,0.528859,600.0,0.0,600.0
3319,G6799090223510802176,0.528747,600.0,0.0,600.0
3320,G1342928491256865792,0.528635,600.0,0.0,600.0
3321,G4504659182948761344,0.528523,600.0,0.0,600.0
3322,G3025796836467623040,0.528412,600.0,0.0,600.0
3323,G1046110139017375232,0.5283,600.0,0.0,600.0
3324,G5989239092946212864,0.528188,600.0,0.0,600.0
3325,G4882536109337739136,0.528076,600.0,0.0,600.0
3326,G2515350487415916288,0.527964,600.0,0.0,600.0
3327,G3030722476768209664,0.527852,600.0,0.0,600.0
3328,G2044822251643544704,0.52774,600.0,0.0,600.0
3329,G3773356299723475840,0.527629,600.0,0.0,600.0
3330,G619734544970791168,0.527517,600.0,0.0,600.0
3331,G6404752852108292480,0.527405,600.0,0.0,600.0
3332,G6407903120424699648,0.527293,600.0,0.0,600.0
3333,G1335000084707745408,0.527181,600.0,0.0,600.0
3334,G2453988358377630720,0.527069,600.0,0.0,600.0
3335,G4770115340365048448,0.526957,600.0,0.0,600.0
3336,G1926448761047774464,0.526846,600.0,0.0,600.0
3337,G547030335018206208,0.526734,600.0,0.0,600.0
3338,G6768422915768582528,0.526622,600.0,0.0,600.0
3339,G910460125325091200,0.52651,600.0,0.0,600.0
3340,G5735251077968966272,0.526398,600.0,0.0,600.0
3341,G5214176269706606720,0.526286,600.0,0.0,600.0
3342,G3154336823863386880,0.526174,600.0,0.0,600.0
3343,G257269679203377408,0.526063,600.0,0.0,600.0
3344,G2174730203281401472,0.525951,600.0,0.0,600.0
3345,G3650064457424100480,0.525839,600.0,0.0,600.0
3346,G5136667090858444160,0.525727,600.0,0.0,600.0
3347,G3456709427807679232,0.525615,600.0,0.0,600.0
3348,G5654761638494996352,0.525503,600.0,0.0,600.0
3349,G6302851935511844096,0.525391,600.0,0.0,600.0
3350,G2129952248632658176,0.52528,600.0,0.0,600.0
3351,G5167933696858878336,0.525168,600.0,0.0,600.0
3352,G253665995482833536,0.525056,600.0,0.0,600.0
3353,G1050674589741687040,0.524944,600.0,0.0,600.0
3354,G3485330746269413632,0.524832,600.0,0.0,600.0
3355,G874908000955574144,0.52472,600.0,0.0,600.0
3356,G6534452308871991168,0.524609,600.0,0.0,600.0
3357,G439327501725338752,0.524497,600.0,0.0,600.0
3358,G3183058399743590912,0.524385,600.0,0.0,600.0
3359,G4027177773017352704,0.524273,600.0,0.0,600.0
3360,G2281154751220400512,0.524161,600.0,0.0,600.0
3361,G2315784797647031936,0.524049,600.0,0.0,600.0
3362,G3412346435727480320,0.523937,600.0,0.0,600.0
3363,G6517161870050125440,0.523826,600.0,0.0,600.0
3364,G3990382169717029248,0.523714,600.0,0.0,600.0
3365,G3031443756397996160,0.523602,600.0,0.0,600.0
3366,G3949926635805683712,0.52349,600.0,0.0,600.0
3367,G734597397988277248,0.523378,600.0,0.0,600.0
3368,G6294867625668161536,0.523266,600.0,0.0,600.0
3369,G2504282219255249408,0.523154,600.0,0.0,600.0
3370,G370714196575570688,0.523043,600.0,0.0,600.0
3371,G2817058024266465152,0.522931,600.0,0.0,600.0
3372,G1071514767494047488,0.522819,600.0,0.0,600.0
3373,G846455526246038656,0.522707,600.0,0.0,600.0
3374,G6715205285974853760,0.522595,600.0,0.0,600.0
3375,G3308244533074721536,0.522483,600.0,0.0,600.0
3376,G5955637330416520576,0.522371,600.0,0.0,600.0
3377,G5298784548466453376,0.52226,600.0,0.0,600.0
3378,G5470779670624675200,0.522148,600.0,0.0,600.0
3379,G5453712368240572160,0.522036,600.0,0.0,600.0
3380,G1693261861124968192,0.521924,600.0,0.0,600.0
3381,G5576531012520091008,0.521812,600.0,0.0,600.0
3382,G4551225561943210624,0.5217,600.0,0.0,600.0
3383,G1636590420489406720,0.521588,600.0,0.0,600.0
3384,G6311081088555169024,0.521477,600.0,0.0,600.0
3385,G3900215859688187264,0.521365,600.0,0.0,600.0
3386,G4108275139411855488,0.521253,600.0,0.0,600.0
3387,G2816129452336853376,0.521141,600.0,0.0,600.0
3388,G3099494695700181760,0.521029,600.0,0.0,600.0
3389,G627448748615666816,0.520917,600.0,0.0,600.0
3390,G5268651779463386240,0.520805,600.0,0.0,600.0
3391,G2912633106874108544,0.520694,600.0,0.0,600.0
3392,G4364371394821711872,0.520582,600.0,0.0,600.0
3393,G6456961478126704896,0.52047,600.0,0.0,600.0
3394,G120830216155037056,0.520358,600.0,0.0,600.0
3395,G6546333524146893696,0.520246,600.0,0.0,600.0
3396,G374536992346892928,0.520134,600.0,0.0,600.0
3397,G1103559243613168768,0.520022,600.0,0.0,600.0
3398,G5217040291340942976,0.519911,600.0,0.0,600.0
3399,G4585510842759284992,0.519799,600.0,0.0,600.0
3400,G4957130860816776576,0.519687,600.0,0.0,600.0
3401,G67673398797958272,0.519575,600.0,0.0,600.0
3402,G4775124161289183872,0.519463,600.0,0.0,600.0
3403,G2000530074967607424,0.519351,600.0,0.0,600.0
3404,G3316992659901606272,0.519239,600.0,0.0,600.0
3405,G6906901015104644352,0.519128,600.0,0.0,600.0
3406,G6795330168621591936,0.519016,600.0,0.0,600.0
3407,G1384666055725533568,0.518904,600.0,0.0,600.0
3408,G2974944183165387264,0.518792,600.0,0.0,600.0
3409,G6275708017078965632,0.51868,600.0,0.0,600.0
3410,G5423569566210899968,0.518568,600.0,0.0,600.0
3411,G881785549266089216,0.518456,600.0,0.0,600.0
3412,G5858733625447780992,0.518345,600.0,0.0,600.0
3413,G4095878004004100480,0.518233,600.0,0.0,600.0
3414,G4636912770835272448,0.518121,600.0,0.0,600.0
3415,G890081123980138624,0.518009,600.0,0.0,600.0
3416,G5977192809175811584,0.517897,600.0,0.0,600.0
3417,G1390605510163994624,0.517785,600.0,0.0,600.0
3418,G4469446326612191104,0.517673,600.0,0.0,600.0
3419,G6496457928660627200,0.517562,600.0,0.0,600.0
3420,G2560587969195507968,0.51745,600.0,0.0,600.0
3421,G4693871252724859008,0.517338,600.0,0.0,600.0
3422,G3616118856982720768,0.517226,600.0,0.0,600.0
3423,G3826158799460136064,0.517114,600.0,0.0,600.0
3424,G235764881027082624,0.517002,600.0,0.0,600.0
3425,G4491938658021718656,0.51689,600.0,0.0,600.0
3426,G3753425418087044992,0.516779,600.0,0.0,600.0
3427,G6552779239266097280,0.516667,600.0,0.0,600.0
3428,G5703670943653455104,0.516555,600.0,0.0,600.0
3429,G498435631923016448,0.516443,600.0,0.0,600.0
3430,G4498114851057748864,0.516331,600.0,0.0,600.0
3431,G2655925041891830400,0.516219,600.0,0.0,600.0
3432,G5658031693453031168,0.516107,600.0,0.0,600.0
3433,G3596493089823902592,0.515996,600.0,0.0,600.0
3434,G6700253748900780800,0.515884,600.0,0.0,600.0
3435,G142071887451412736,0.515772,600.0,0.0,600.0
3436,G1076207895437892608,0.51566,600.0,0.0,600.0
3437,G4329548658979148672,0.515548,600.0,0.0,600.0
3438,G3230958284506216960,0.515436,600.0,0.0,600.0
3439,G4257791987570768640,0.515324,600.0,0.0,600.0
3440,G2983046759227365632,0.515213,600.0,0.0,600.0
3441,G879757805010042752,0.515101,600.0,0.0,600.0
3442,G764547613692678656,0.514989,600.0,0.0,600.0
3443,G2723406331096184704,0.514877,600.0,0.0,600.0
3444,G5824799535523623808,0.514765,600.0,0.0,600.0
3445,G2823398976543813888,0.514653,600.0,0.0,600.0
3446,G1061353252828373760,0.514541,600.0,0.0,600.0
3447,G5857047760548668544,0.51443,600.0,0.0,600.0
3448,G6031712501248440064,0.514318,600.0,0.0,600.0
3449,G4442356215526166016,0.514206,600.0,0.0,600.0
3450,G4490148206414388864,0.514094,600.0,0.0,600.0
3451,G1326049544661024000,0.513982,600.0,0.0,600.0
3452,G4438596950914359936,0.51387,600.0,0.0,600.0
3453,G212586621863612800,0.513758,600.0,0.0,600.0
3454,G5854709825178506880,0.513647,600.0,0.0,600.0
3455,G6703091313537820544,0.513535,600.0,0.0,600.0
3456,G6223987471150018176,0.513423,600.0,0.0,600.0
3457,G4476152832143994112,0.513311,600.0,0.0,600.0
3458,G3057005992989633664,0.513199,600.0,0.0,600.0
3459,G6600913904120344064,0.513087,600.0,0.0,600.0
3460,G2341837863107504000,0.512975,600.0,0.0,600.0
3461,G3745275945277360384,0.512864,600.0,0.0,600.0
3462,G3228076876846632064,0.512752,600.0,0.0,600.0
3463,G1403967432595767424,0.51264,600.0,0.0,600.0
3464,G6376478223406622720,0.512528,600.0,0.0,600.0
3465,G414189058146991616,0.512416,600.0,0.0,600.0
3466,G1417300827853066624,0.512304,600.0,0.0,600.0
3467,G4363865512097462912,0.512192,600.0,0.0,600.0
3468,G2497626394335939584,0.512081,600.0,0.0,600.0
3469,G1797318610786618752,0.511969,600.0,0.0,600.0
3470,G2645777958316980736,0.511857,600.0,0.0,600.0
3471,G654711762198792576,0.511745,600.0,0.0,600.0
3472,G4395677480162986240,0.511633,600.0,0.0,600.0
3473,G5353047543259008128,0.511521,600.0,0.0,600.0
3474,G4299768970663500800,0.511409,600.0,0.0,600.0
3475,G1284915268477045504,0.511298,600.0,0.0,600.0
3476,G2880984558018713216,0.511186,600.0,0.0,600.0
3477,G761122772411067264,0.511074,600.0,0.0,600.0
3478,G6121884794165929088,0.510962,600.0,0.0,600.0
3479,G1554339666468490752,0.51085,600.0,0.0,600.0
3480,G4859858475856332160,0.510738,600.0,0.0,600.0
3481,G6375847412969075072,0.510626,600.0,0.0,600.0
3482,G5997085036110248832,0.510515,600.0,0.0,600.0
3483,G6569901903783689472,0.510403,600.0,0.0,600.0
3484,G3608109803832366336,0.510291,600.0,0.0,600.0
3485,G5083301224557347456,0.510179,600.0,0.0,600.0
3486,G5783325819442640256,0.510067,600.0,0.0,600.0
3487,G2245677565441853184,0.509955,600.0,0.0,600.0
3488,G3466892073709958400,0.509843,600.0,0.0,600.0
3489,G2360077249183382144,0.509732,600.0,0.0,600.0
3490,G5071404272522066176,0.50962,600.0,0.0,600.0
3491,G4160989884357612032,0.509508,600.0,0.0,600.0
3492,G2160663944855649792,0.509396,600.0,0.0,600.0
3493,G2074803047499543040,0.509284,600.0,0.0,600.0
3494,G4855965345700593280,0.509172,600.0,0.0,600.0
3495,G3481054092713533824,0.50906,600.0,0.0,600.0
3496,G3490062013522105984,0.508949,600.0,0.0,600.0
3497,G5667305661714672512,0.508837,600.0,0.0,600.0
3498,G2371933557943708416,0.508725,600.0,0.0,600.0
3499,G4508795339516029568,0.508613,600.0,0.0,600.0
3500,G1288251289837230336,0.508501,600.0,0.0,600.0
3501,G6043809710435404032,0.508389,600.0,0.0,600.0
3502,G4485904744368036096,0.508277,600.0,0.0,600.0
3503,G1878377455547319424,0.508166,600.0,0.0,600.0
3504,G677685885862404736,0.508054,600.0,0.0,600.0
3505,G2883435816114471168,0.507942,600.0,0.0,600.0
3506,G6423310237564999680,0.50783,600.0,0.0,600.0
3507,G1923680328207154816,0.507718,600.0,0.0,600.0
3508,G2079752636521587328,0.507606,600.0,0.0,600.0
3509,G231465069010376320,0.507494,600.0,0.0,600.0
3510,G5692951633009044864,0.507383,600.0,0.0,600.0
3511,G4644711984767823232,0.507271,600.0,0.0,600.0
3512,G2599491778667090816,0.507159,600.0,0.0,600.0
3513,G4758325448979792256,0.507047,600.0,0.0,600.0
3514,G2769994219314037888,0.506935,600.0,0.0,600.0
3515,G5235047165085550336,0.506823,600.0,0.0,600.0
3516,G1979609495432146432,0.506711,600.0,0.0,600.0
3517,G3132507497962596992,0.5066,600.0,0.0,600.0
3518,G3992926091731230592,0.506488,600.0,0.0,600.0
3519,G4177607525098771328,0.506376,600.0,0.0,600.0
3520,G5597712554284824832,0.506264,600.0,0.0,600.0
3521,G3313836412991043328,0.506152,600.0,0.0,600.0
3522,G4601323056913745536,0.50604,600.0,0.0,600.0
3523,G4020546618390173696,0.505928,600.0,0.0,600.0
3524,G6387702209900192512,0.505817,600.0,0.0,600.0
3525,G3291521412188290432,0.505705,600.0,0.0,600.0
3526,G5440678688688094080,0.505593,600.0,0.0,600.0
3527,G2635091667367776640,0.505481,600.0,0.0,600.0
3528,G5182748722689775872,0.505369,600.0,0.0,600.0
3529,G1909972819821572224,0.505257,600.0,0.0,600.0
3530,G1539841059466615424,0.505145,600.0,0.0,600.0
3531,G5585385001704532992,0.505034,600.0,0.0,600.0
3532,G5031659710316435200,0.504922,600.0,0.0,600.0
3533,G1160212164347985792,0.50481,600.0,0.0,600.0
3534,G862751972197108992,0.504698,600.0,0.0,600.0
3535,G4654290723909242624,0.504586,600.0,0.0,600.0
3536,G1915615650935263744,0.504474,600.0,0.0,600.0
3537,G5388383373049646976,0.504362,600.0,0.0,600.0
3538,G661484341508353408,0.504251,600.0,0.0,600.0
3539,G810660272369590912,0.504139,600.0,0.0,600.0
3540,G2979993033183058304,0.504027,600.0,0.0,600.0
3541,G3707473532923748480,0.503915,600.0,0.0,600.0
3542,G5018950043094083072,0.503803,600.0,0.0,600.0
3543,G4557962269686420352,0.503691,600.0,0.0,600.0
3544,G6736300717926330624,0.503579,600.0,0.0,600.0
3545,G5976926796105646976,0.503468,600.0,0.0,600.0
3546,G2554735303160820608,0.503356,600.0,0.0,600.0
3547,G1822543224300117120,0.503244,600.0,0.0,600.0
3548,G3757926857347011584,0.503132,600.0,0.0,600.0
3549,G1682894291108691328,0.50302,600.0,0.0,600.0
3550,G5328830043732648704,0.502908,600.0,0.0,600.0
3551,G5733669572227755904,0.502796,600.0,0.0,600.0
3552,G6235594534368924800,0.502685,600.0,0.0,600.0
3553,G837368062643565824,0.502573,600.0,0.0,600.0
3554,G2810386153349137664,0.502461,600.0,0.0,600.0
3555,G1734816528707875840,0.502349,600.0,0.0,600.0
3556,G6469410075759876608,0.502237,600.0,0.0,600.0
3557,G2420820593694180992,0.502125,600.0,0.0,600.0
3558,G5044016571745409408,0.502013,600.0,0.0,600.0
3559,G5432718842978510592,0.501902,600.0,0.0,600.0
3560,G5291158572028136832,0.50179,600.0,0.0,600.0
3561,G162271049925336320,0.501678,600.0,0.0,600.0
3562,G6058705619119861888,0.501566,600.0,0.0,600.0
3563,G3967354509285973504,0.501454,600.0,0.0,600.0
3564,G352962924943509888,0.501342,600.0,0.0,600.0
3565,G5924809910573723520,0.50123,600.0,0.0,600.0
3566,G3981019244091456768,0.501119,600.0,0.0,600.0
3567,G603737406701268096,0.501007,600.0,0.0,600.0
3568,G2258452413086133120,0.500895,600.0,0.0,600.0
3569,G615849347619934592,0.500783,600.0,0.0,600.0
3570,G2845116358417596672,0.500671,600.0,0.0,600.0
3571,G2178421229459667328,0.500559,600.0,0.0,600.0
3572,G1594686481870420608,0.500447,600.0,0.0,600.0
3573,G1027740254654398848,0.500336,600.0,0.0,600.0
3574,G2900118774763596544,0.500224,600.0,0.0,600.0
3575,G2060096254864624896,0.500112,600.0,0.0,600.0
3576,G2933814957866917760,0.5,600.0,0.0,600.0
3577,G5965123126448738816,0.499888,600.0,0.0,600.0
3578,G6841948224686429312,0.499776,600.0,0.0,600.0
3579,G6651022153694505216,0.499664,600.0,0.0,600.0
3580,G1065941136894175616,0.499553,600.0,0.0,600.0
3581,G4589044982368912128,0.499441,600.0,0.0,600.0
3582,G3584183301237051136,0.499329,600.0,0.0,600.0
3583,G3867149142698836608,0.499217,600.0,0.0,600.0
3584,G5102403452382748672,0.499105,600.0,0.0,600.0
3585,G1345759561899593344,0.498993,600.0,0.0,600.0
3586,G6538516992906177024,0.498881,600.0,0.0,600.0
3587,G5943629632677795584,0.49877,600.0,0.0,600.0
3588,G4622766110634839936,0.498658,600.0,0.0,600.0
3589,G2240821709777322368,0.498546,600.0,0.0,600.0
3590,G3070758443908274304,0.498434,600.0,0.0,600.0
3591,G2777818000458834816,0.498322,600.0,0.0,600.0
3592,G1005279774720262784,0.49821,600.0,0.0,600.0
3593,G3535749470436501376,0.498098,600.0,0.0,600.0
3594,G2198784597108030464,0.497987,600.0,0.0,600.0
3595,G3711519254676975488,0.497875,600.0,0.0,600.0
3596,G908749525749088000,0.497763,600.0,0.0,600.0
3597,G4905880115584448128,0.497651,600.0,0.0,600.0
3598,G4904130341612569984,0.497539,600.0,0.0,600.0
3599,G3023321148597726464,0.497427,600.0,0.0,600.0
3600,G4395238946820194048,0.497315,600.0,0.0,600.0
3601,G4930210589921655808,0.497204,600.0,0.0,600.0
3602,G2082248390480184832,0.497092,600.0,0.0,600.0
3603,G4015013154324827776,0.49698,600.0,0.0,600.0
3604,G6743911060675033216,0.496868,600.0,0.0,600.0
3605,G2252153139172642816,0.496756,600.0,0.0,600.0
3606,G5315697511196781568,0.496644,600.0,0.0,600.0
3607,G779443762866161792,0.496532,600.0,0.0,600.0
3608,G1620603246543346304,0.496421,600.0,0.0,600.0
3609,G2861806356514522496,0.496309,600.0,0.0,600.0
3610,G1019722237908030208,0.496197,600.0,0.0,600.0
3611,G375836645154711552,0.496085,600.0,0.0,600.0
3612,G4154367143521728512,0.495973,600.0,0.0,600.0
3613,G4708186687960039040,0.495861,600.0,0.0,600.0
3614,G4326688451280290432,0.495749,600.0,0.0,600.0
3615,G2694524806334568704,0.495638,600.0,0.0,600.0
3616,G3284966433101477376,0.495526,600.0,0.0,600.0
3617,G4734869292546077056,0.495414,600.0,0.0,600.0
3618,G6333929666030793344,0.495302,600.0,0.0,600.0
3619,G3299644737238078848,0.49519,600.0,0.0,600.0
3620,G4934095336301127680,0.495078,600.0,0.0,600.0
3621,G966013431353728256,0.494966,600.0,0.0,600.0
3622,G6717377611712848896,0.494855,600.0,0.0,600.0
3623,G5198010906159365504,0.494743,600.0,0.0,600.0
3624,G1155461586921241472,0.494631,600.0,0.0,600.0
3625,G3530193054064616704,0.494519,600.0,0.0,600.0
